grid,centroid,c_lon,c_lat,geometry
"1183963.280286 1007017.520396, 1183963.280286 1008017.520396, 1184963.280286 1008017.520396, 1184963.280286 1007017.520396, 1183963.280286 1007017.520396",POINT (1184463.2802863133 1007517.520395831),75.73445342869827,26.94074192317123,"POLYGON ((75.7293402182965 26.936291509895966, 75.72948774178869 26.94532473072558, 75.7395670398797 26.945192148354934, 75.73941871481571 26.93615893788141, 75.7293402182965 26.936291509895966))"
"1183963.280286 1008017.520396, 1183963.280286 1009017.520396, 1184963.280286 1009017.520396, 1184963.280286 1008017.520396, 1183963.280286 1008017.520396",POINT (1184463.2802863133 1008517.520395831),75.73460136474469,26.949775132251524,"POLYGON ((75.72948774178869 26.94532473072558, 75.72963528875376 26.954357938341253, 75.73971538854407 26.954225345616184, 75.7395670398797 26.945192148354934, 75.72948774178869 26.94532473072558))"
"1183963.280286 1009017.520396, 1183963.280286 1010017.520396, 1184963.280286 1010017.520396, 1184963.280286 1009017.520396, 1183963.280286 1009017.520396",POINT (1184463.2802863133 1009517.520395831),75.73474932433054,26.95880832800569,"POLYGON ((75.72963528875376 26.954357938341253, 75.72978285919731 26.963391132516858, 75.73986376081444 26.963258529439038, 75.73971538854407 26.954225345616184, 75.72963528875376 26.954357938341253))"
"1183963.280286 1010017.520396, 1183963.280286 1011017.520396, 1184963.280286 1011017.520396, 1184963.280286 1010017.520396, 1183963.280286 1010017.520396",POINT (1184463.2802863133 1010517.520395831),75.73489730746144,26.967841510207492,"POLYGON ((75.72978285919731 26.963391132516858, 75.72993045312498 26.972424313026263, 75.74001215669645 26.972291699597342, 75.73986376081444 26.963258529439038, 75.72978285919731 26.963391132516858))"
"1183963.280286 1011017.520396, 1183963.280286 1012017.520396, 1184963.280286 1012017.520396, 1184963.280286 1011017.520396, 1183963.280286 1011017.520396",POINT (1184463.2802863133 1011517.520395831),75.735045314143,26.976874678630846,"POLYGON ((75.72993045312498 26.972424313026263, 75.73007807054232 26.981457479643254, 75.74016057619575 26.981324855864926, 75.74001215669645 26.972291699597342, 75.72993045312498 26.972424313026263))"
"1183963.280286 1012017.520396, 1183963.280286 1013017.520396, 1184963.280286 1013017.520396, 1184963.280286 1012017.520396, 1183963.280286 1012017.520396",POINT (1184463.2802863133 1012517.520395831),75.73519334438087,26.985907833049556,"POLYGON ((75.73007807054232 26.981457479643254, 75.73022571145499 26.99049063214169, 75.74030901931793 26.9903579980156, 75.74016057619575 26.981324855864926, 75.73007807054232 26.981457479643254))"
"1183963.280286 1013017.520396, 1183963.280286 1014017.520396, 1184963.280286 1014017.520396, 1184963.280286 1013017.520396, 1183963.280286 1013017.520396",POINT (1184463.2802863133 1013517.520395831),75.73534139818067,26.99494097323746,"POLYGON ((75.73022571145499 26.99049063214169, 75.73037337586855 26.999523770295376, 75.74045748606869 26.99939112582324, 75.74030901931793 26.9903579980156, 75.73022571145499 26.99049063214169))"
"1183963.280286 1014017.520396, 1183963.280286 1015017.520396, 1184963.280286 1015017.520396, 1184963.280286 1014017.520396, 1183963.280286 1014017.520396",POINT (1184463.2802863133 1014517.520395831),75.73548947554801,27.003974098968346,"POLYGON ((75.73037337586855 26.999523770295376, 75.73052106378866 27.008556893878097, 75.74060597645362 27.008424239061544, 75.74045748606869 26.99939112582324, 75.73037337586855 26.999523770295376))"
"1183963.280286 1015017.520396, 1183963.280286 1016017.520396, 1184963.280286 1016017.520396, 1184963.280286 1015017.520396, 1183963.280286 1015017.520396",POINT (1184463.2802863133 1015517.520395831),75.73563757648853,27.01300721001597,"POLYGON ((75.73052106378866 27.008556893878097, 75.73066877522089 27.01759000266361, 75.74075449047841 27.017457337504354, 75.74060597645362 27.008424239061544, 75.73052106378866 27.008556893878097))"
"1184963.280286 991017.520396, 1184963.280286 992017.520396, 1185963.280286 992017.520396, 1185963.280286 991017.520396, 1184963.280286 991017.520396",POINT (1185463.2802863133 991517.520395831),75.74215572543918,26.796076179887148,"POLYGON ((75.73704871885279 26.79162595790513, 75.73719666707545 26.800659349032802, 75.74726313178459 26.80052621486605, 75.74711438403136 26.791492834177436, 75.73704871885279 26.79162595790513))"
"1184963.280286 992017.520396, 1184963.280286 993017.520396, 1185963.280286 993017.520396, 1185963.280286 992017.520396, 1184963.280286 992017.520396",POINT (1185463.2802863133 992517.520395831),75.74230408521412,26.80510956103289,"POLYGON ((75.73719666707545 26.800659349032802, 75.7373446388086 26.809692730564308, 75.7474119031753 26.809559585960177, 75.74726313178459 26.80052621486605, 75.73719666707545 26.800659349032802))"
"1184963.280286 993017.520396, 1184963.280286 994017.520396, 1185963.280286 994017.520396, 1185963.280286 993017.520396, 1184963.280286 993017.520396",POINT (1185463.2802863133 993517.520395831),75.74245246856586,26.81414293247038,"POLYGON ((75.7373446388086 26.809692730564308, 75.73749263405784 26.81872610227377, 75.74756069820914 26.818592947233935, 75.7474119031753 26.809559585960177, 75.7373446388086 26.809692730564308))"
"1184963.280286 994017.520396, 1184963.280286 995017.520396, 1185963.280286 995017.520396, 1185963.280286 994017.520396, 1184963.280286 994017.520396",POINT (1185463.2802863133 994517.520395831),75.7426008755,26.823176293973724,"POLYGON ((75.73749263405784 26.81872610227377, 75.73764065282877 26.827759463935266, 75.74770951689175 26.82762629846139, 75.74756069820914 26.818592947233935, 75.73749263405784 26.81872610227377))"
"1184963.280286 995017.520396, 1184963.280286 996017.520396, 1185963.280286 996017.520396, 1185963.280286 995017.520396, 1184963.280286 995017.520396",POINT (1185463.2802863133 995517.520395831),75.74274930602219,26.832209645316944,"POLYGON ((75.73764065282877 26.827759463935266, 75.73778869512702 26.8367928153229, 75.74785835922874 26.83665963941663, 75.74770951689175 26.82762629846139, 75.73764065282877 26.827759463935266))"
"1184963.280286 996017.520396, 1184963.280286 997017.520396, 1185963.280286 997017.520396, 1185963.280286 996017.520396, 1184963.280286 996017.520396",POINT (1185463.2802863133 996517.520395831),75.74289776013806,26.841242986274175,"POLYGON ((75.73778869512702 26.8367928153229, 75.73793676095819 26.845826156210727, 75.74800722522576 26.84569296987375, 75.74785835922874 26.83665963941663, 75.73778869512702 26.8367928153229))"
"1184963.280286 997017.520396, 1184963.280286 998017.520396, 1185963.280286 998017.520396, 1185963.280286 997017.520396, 1184963.280286 997017.520396",POINT (1185463.2802863133 997517.520395831),75.7430462378532,26.850276316619443,"POLYGON ((75.73793676095819 26.845826156210727, 75.73808485032788 26.854859486372767, 75.74815611488849 26.85472628960676, 75.74800722522576 26.84569296987375, 75.73793676095819 26.845826156210727))"
"1184963.280286 998017.520396, 1184963.280286 999017.520396, 1185963.280286 999017.520396, 1185963.280286 998017.520396, 1184963.280286 998017.520396",POINT (1185463.2802863133 998517.520395831),75.74319473917328,26.85930963612678,"POLYGON ((75.73808485032788 26.854859486372767, 75.73823296324173 26.863892805583067, 75.7483050282225 26.8637595983897, 75.74815611488849 26.85472628960676, 75.73808485032788 26.854859486372767))"
"1184963.280286 999017.520396, 1184963.280286 1000017.520396, 1185963.280286 1000017.520396, 1185963.280286 999017.520396, 1184963.280286 999017.520396",POINT (1185463.2802863133 999517.520395831),75.7433432641039,26.86834294457025,"POLYGON ((75.73823296324173 26.863892805583067, 75.73838109970532 26.872926113615648, 75.74845396523351 26.872792895996618, 75.7483050282225 26.8637595983897, 75.73823296324173 26.863892805583067))"
"1184963.280286 1000017.520396, 1184963.280286 1001017.520396, 1185963.280286 1001017.520396, 1185963.280286 1000017.520396, 1184963.280286 1000017.520396",POINT (1185463.2802863133 1000517.520395831),75.74349181265069,26.877376241723805,"POLYGON ((75.73838109970532 26.872926113615648, 75.73852925972429 26.88195941024447, 75.74860292592713 26.881826182201447, 75.74845396523351 26.872792895996618, 75.73838109970532 26.872926113615648))"
"1184963.280286 1001017.520396, 1184963.280286 1002017.520396, 1185963.280286 1002017.520396, 1185963.280286 1001017.520396, 1184963.280286 1001017.520396",POINT (1185463.2802863133 1001517.520395831),75.74364038481929,26.88640952736149,"POLYGON ((75.73852925972429 26.88195941024447, 75.73867744330425 26.890992695243597, 75.74875191030901 26.89085945677823, 75.74860292592713 26.881826182201447, 75.73852925972429 26.88195941024447))"
"1184963.280286 1002017.520396, 1184963.280286 1003017.520396, 1185963.280286 1003017.520396, 1185963.280286 1002017.520396, 1184963.280286 1002017.520396",POINT (1185463.2802863133 1002517.520395831),75.74378898061535,26.895442801257246,"POLYGON ((75.73867744330425 26.890992695243597, 75.73882565045082 26.900025968386913, 75.74890091838479 26.8998927195009, 75.74875191030901 26.89085945677823, 75.73867744330425 26.890992695243597))"
"1184963.280286 1003017.520396, 1184963.280286 1004017.520396, 1185963.280286 1004017.520396, 1185963.280286 1003017.520396, 1184963.280286 1003017.520396",POINT (1185463.2802863133 1003517.520395831),75.74393760004448,26.904476063185047,"POLYGON ((75.73882565045082 26.900025968386913, 75.73897388116963 26.909059229448445, 75.74904995016016 26.908925970143454, 75.74890091838479 26.8998927195009, 75.73882565045082 26.900025968386913))"
"1184963.280286 1004017.520396, 1184963.280286 1005017.520396, 1185963.280286 1005017.520396, 1185963.280286 1004017.520396, 1184963.280286 1004017.520396",POINT (1185463.2802863133 1004517.520395831),75.74408624311233,26.913509312918833,"POLYGON ((75.73897388116963 26.909059229448445, 75.7391221354663 26.918092478202087, 75.74919900564072 26.917959208479818, 75.74904995016016 26.908925970143454, 75.73897388116963 26.909059229448445))"
"1184963.280286 1005017.520396, 1184963.280286 1006017.520396, 1185963.280286 1006017.520396, 1185963.280286 1005017.520396, 1184963.280286 1005017.520396",POINT (1185463.2802863133 1005517.520395831),75.74423490982454,26.922542550232556,"POLYGON ((75.7391221354663 26.918092478202087, 75.73927041334643 26.927125714421788, 75.74934808483218 26.9269924342839, 75.74919900564072 26.917959208479818, 75.7391221354663 26.918092478202087))"
"1184963.280286 1006017.520396, 1184963.280286 1007017.520396, 1185963.280286 1007017.520396, 1185963.280286 1006017.520396, 1184963.280286 1006017.520396",POINT (1185463.2802863133 1006517.520395831),75.74438360018675,26.93157577490013,"POLYGON ((75.73927041334643 26.927125714421788, 75.73941871481571 26.93615893788141, 75.74949718774016 26.936025647329597, 75.74934808483218 26.9269924342839, 75.73927041334643 26.927125714421788))"
"1184963.280286 1007017.520396, 1184963.280286 1008017.520396, 1185963.280286 1008017.520396, 1185963.280286 1007017.520396, 1184963.280286 1007017.520396",POINT (1185463.2802863133 1007517.520395831),75.7445323142046,26.940608986695437,"POLYGON ((75.73941871481571 26.93615893788141, 75.7395670398797 26.945192148354934, 75.74964631437034 26.945058847390836, 75.74949718774016 26.936025647329597, 75.73941871481571 26.93615893788141))"
"1184963.280286 1008017.520396, 1184963.280286 1009017.520396, 1185963.280286 1009017.520396, 1185963.280286 1008017.520396, 1184963.280286 1008017.520396",POINT (1185463.2802863133 1008517.520395831),75.74468105188375,26.9496421853924,"POLYGON ((75.7395670398797 26.945192148354934, 75.73971538854407 26.954225345616184, 75.74979546472838 26.954092034241516, 75.74964631437034 26.945058847390836, 75.7395670398797 26.945192148354934))"
"1184963.280286 1009017.520396, 1184963.280286 1010017.520396, 1185963.280286 1010017.520396, 1185963.280286 1009017.520396, 1184963.280286 1009017.520396",POINT (1185463.2802863133 1009517.520395831),75.74482981322984,26.958675370764873,"POLYGON ((75.73971538854407 26.954225345616184, 75.73986376081444 26.963258529439038, 75.74994463881993 26.963125207655473, 75.74979546472838 26.954092034241516, 75.73971538854407 26.954225345616184))"
"1184963.280286 1010017.520396, 1184963.280286 1011017.520396, 1185963.280286 1011017.520396, 1185963.280286 1010017.520396, 1184963.280286 1010017.520396",POINT (1185463.2802863133 1010517.520395831),75.74497859824851,26.967708542586703,"POLYGON ((75.73986376081444 26.963258529439038, 75.74001215669645 26.972291699597342, 75.75009383665065 26.972158367406553, 75.74994463881993 26.963125207655473, 75.73986376081444 26.963258529439038))"
"1184963.280286 1011017.520396, 1184963.280286 1012017.520396, 1185963.280286 1012017.520396, 1185963.280286 1011017.520396, 1184963.280286 1011017.520396",POINT (1185463.2802863133 1011517.520395831),75.7451274069454,26.97674170063173,"POLYGON ((75.74001215669645 26.972291699597342, 75.74016057619575 26.981324855864926, 75.75024305822623 26.98119151326861, 75.75009383665065 26.972158367406553, 75.74001215669645 26.972291699597342))"
"1184963.280286 1012017.520396, 1184963.280286 1013017.520396, 1185963.280286 1013017.520396, 1185963.280286 1012017.520396, 1184963.280286 1012017.520396",POINT (1185463.2802863133 1012517.520395831),75.74527623932619,26.98577484467381,"POLYGON ((75.74016057619575 26.981324855864926, 75.74030901931793 26.9903579980156, 75.75039230355233 26.990224645015456, 75.75024305822623 26.98119151326861, 75.74016057619575 26.981324855864926))"
"1184963.280286 1013017.520396, 1184963.280286 1014017.520396, 1185963.280286 1014017.520396, 1185963.280286 1013017.520396, 1184963.280286 1013017.520396",POINT (1185463.2802863133 1013517.520395831),75.74542509539653,26.99480797448677,"POLYGON ((75.74030901931793 26.9903579980156, 75.74045748606869 26.99939112582324, 75.75054157263462 26.999257762420893, 75.75039230355233 26.990224645015456, 75.74030901931793 26.9903579980156))"
"1184963.280286 1014017.520396, 1184963.280286 1015017.520396, 1185963.280286 1015017.520396, 1185963.280286 1014017.520396, 1184963.280286 1014017.520396",POINT (1185463.2802863133 1014517.520395831),75.74557397516206,27.00384108984436,"POLYGON ((75.74045748606869 26.99939112582324, 75.74060597645362 27.008424239061544, 75.75069086547876 27.00829086525872, 75.75054157263462 26.999257762420893, 75.74045748606869 26.99939112582324))"
"1184963.280286 1015017.520396, 1184963.280286 1016017.520396, 1185963.280286 1016017.520396, 1185963.280286 1015017.520396, 1184963.280286 1015017.520396",POINT (1185463.2802863133 1015517.520395831),75.74572287862844,27.012874190520375,"POLYGON ((75.74060597645362 27.008424239061544, 75.74075449047841 27.017457337504354, 75.75084018209044 27.017323953302725, 75.75069086547876 27.00829086525872, 75.74060597645362 27.008424239061544))"
"1185963.280286 990017.520396, 1185963.280286 991017.520396, 1186963.280286 991017.520396, 1186963.280286 990017.520396, 1185963.280286 990017.520396",POINT (1186463.2802863133 990517.520395831),75.75207264289767,26.78690931194768,"POLYGON ((75.74696565991 26.78245944412022, 75.74711438403136 26.791492834177436, 75.75718002557808 26.791358992814615, 75.75703050205874 26.782325613254432, 75.74696565991 26.78245944412022))"
"1185963.280286 991017.520396, 1185963.280286 992017.520396, 1186963.280286 992017.520396, 1186963.280286 991017.520396, 1185963.280286 991017.520396",POINT (1186463.2802863133 991517.520395831),75.7522217785657,26.79594269210776,"POLYGON ((75.74711438403136 26.791492834177436, 75.74726313178459 26.80052621486605, 75.75732957285625 26.80039236300787, 75.75718002557808 26.791358992814615, 75.74711438403136 26.791492834177436))"
"1185963.280286 992017.520396, 1185963.280286 993017.520396, 1186963.280286 993017.520396, 1186963.280286 992017.520396, 1185963.280286 992017.520396",POINT (1186463.2802863133 992517.520395831),75.75237093793189,26.804976062787137,"POLYGON ((75.74726313178459 26.80052621486605, 75.7474119031753 26.809559585960177, 75.7574791438989 26.80942572360832, 75.75732957285625 26.80039236300787, 75.74726313178459 26.80052621486605))"
"1185963.280286 993017.520396, 1185963.280286 994017.520396, 1186963.280286 994017.520396, 1186963.280286 993017.520396, 1185963.280286 993017.520396",POINT (1186463.2802863133 993517.520395831),75.75252012100188,26.814009423759924,"POLYGON ((75.7474119031753 26.809559585960177, 75.74756069820914 26.818592947233935, 75.7576287387117 26.818459074390063, 75.7574791438989 26.80942572360832, 75.7474119031753 26.809559585960177))"
"1185963.280286 994017.520396, 1185963.280286 995017.520396, 1186963.280286 995017.520396, 1186963.280286 994017.520396, 1185963.280286 994017.520396",POINT (1186463.2802863133 994517.520395831),75.75266932778135,26.823042774800236,"POLYGON ((75.74756069820914 26.818592947233935, 75.74770951689175 26.82762629846139, 75.75777835730032 26.82749241512721, 75.7576287387117 26.818459074390063, 75.74756069820914 26.818592947233935))"
"1185963.280286 995017.520396, 1185963.280286 996017.520396, 1186963.280286 996017.520396, 1186963.280286 995017.520396, 1185963.280286 995017.520396",POINT (1186463.2802863133 995517.520395831),75.75281855827593,26.83207611568215,"POLYGON ((75.74770951689175 26.82762629846139, 75.74785835922874 26.83665963941663, 75.75792799967041 26.83652574559384, 75.75777835730032 26.82749241512721, 75.74770951689175 26.82762629846139))"
"1185963.280286 996017.520396, 1185963.280286 997017.520396, 1186963.280286 997017.520396, 1186963.280286 996017.520396, 1185963.280286 996017.520396",POINT (1186463.2802863133 996517.520395831),75.75296781249128,26.841109446179686,"POLYGON ((75.74785835922874 26.83665963941663, 75.74800722522576 26.84569296987375, 75.75807766582767 26.845559065564004, 75.75792799967041 26.83652574559384, 75.74785835922874 26.83665963941663))"
"1185963.280286 997017.520396, 1185963.280286 998017.520396, 1186963.280286 998017.520396, 1186963.280286 997017.520396, 1185963.280286 997017.520396",POINT (1186463.2802863133 997517.520395831),75.75311709043305,26.850142766067,"POLYGON ((75.74800722522576 26.84569296987375, 75.74815611488849 26.85472628960676, 75.75822735577776 26.854592374811748, 75.75807766582767 26.845559065564004, 75.74800722522576 26.84569296987375))"
"1185963.280286 998017.520396, 1185963.280286 999017.520396, 1186963.280286 999017.520396, 1186963.280286 998017.520396, 1185963.280286 998017.520396",POINT (1186463.2802863133 998517.520395831),75.7532663921069,26.85917607511803,"POLYGON ((75.74815611488849 26.85472628960676, 75.7483050282225 26.8637595983897, 75.75837706952633 26.863625673111105, 75.75822735577776 26.854592374811748, 75.74815611488849 26.85472628960676))"
